timestamps population node_ids
8609.200000015066 V1 336
8641.300000014598 V1 336
8658.200000014353 V1 336
8685.600000013954 V1 336
8700.30000001374 V1 336
8716.8000000135 V1 336
8786.500000012486 V1 336
8811.60000001212 V1 336
8952.50000001007 V1 336
8614.600000014987 V1 337
8633.300000014715 V1 337
8659.10000001434 V1 337
8685.400000013957 V1 337
8707.500000013635 V1 337
8729.20000001332 V1 337
8784.300000012518 V1 337
8848.10000001159 V1 337
8678.000000014064 V1 335
8961.700000009936 V1 337
8654.400000014408 V1 335
8612.600000015016 V1 335
8543.100000016027 V1 333
8610.400000015048 V1 333
8633.500000014712 V1 333
8651.400000014452 V1 333
8672.700000014142 V1 333
8692.800000013849 V1 333
8707.700000013632 V1 333
8725.900000013367 V1 333
8745.900000013076 V1 333
8790.200000012432 V1 333
8811.400000012123 V1 333
8882.300000011091 V1 333
8939.50000001026 V1 333
8626.900000014808 V1 334
8648.900000014488 V1 334
8668.200000014207 V1 334
8696.2000000138 V1 334
8710.60000001359 V1 334
8728.400000013331 V1 334
8794.000000012376 V1 334
8813.70000001209 V1 334
8633.800000014708 V1 335
8614.200000014993 V1 338
8638.300000014642 V1 338
8651.000000014457 V1 338
8567.600000015671 V1 342
8611.400000015034 V1 342
8642.000000014588 V1 342
8673.800000014126 V1 342
8698.400000013768 V1 342
8714.70000001353 V1 342
8784.600000012513 V1 342
8964.600000009894 V1 342
8536.00000001613 V1 343
8609.300000015064 V1 343
8638.600000014638 V1 343
8665.500000014246 V1 343
8680.800000014024 V1 343
8705.600000013663 V1 343
8718.400000013477 V1 343
8785.700000012497 V1 343
8609.200000015066 V1 344
8637.500000014654 V1 344
8660.600000014318 V1 344
8680.800000014024 V1 344
8700.100000013743 V1 344
8784.10000001252 V1 341
8697.700000013778 V1 341
8661.400000014306 V1 341
8641.2000000146 V1 341
8673.50000001413 V1 338
8697.60000001378 V1 338
8713.700000013545 V1 338
8732.300000013274 V1 338
8795.900000012349 V1 338
8815.400000012065 V1 338
8952.200000010074 V1 338
8608.700000015073 V1 339
8641.700000014593 V1 339
8660.600000014318 V1 339
8966.500000009866 V1 332
8691.800000013864 V1 339
8733.000000013264 V1 339
8791.400000012414 V1 339
8883.10000001108 V1 339
8948.40000001013 V1 339
8614.000000014996 V1 340
8648.70000001449 V1 340
