timestamps population node_ids
8630.100000014761 V1 477
8868.500000011292 V1 477
8894.900000010908 V1 477
8600.300000015195 V1 484
8612.30000001502 V1 484
8624.100000014849 V1 484
8633.500000014712 V1 484
8594.800000015275 V1 485
8603.40000001515 V1 485
8611.400000015034 V1 485
8631.100000014747 V1 485
8592.800000015304 V1 486
8599.200000015211 V1 486
8604.500000015134 V1 486
8613.200000015007 V1 486
8623.600000014856 V1 486
8632.90000001472 V1 486
8640.100000014616 V1 486
8592.100000015314 V1 487
8616.600000014958 V1 487
8594.800000015275 V1 484
8900.800000010822 V1 466
8640.300000014613 V1 483
8609.800000015057 V1 483
8630.000000014763 V1 478
8878.100000011154 V1 478
8898.500000010856 V1 478
8627.300000014802 V1 479
8638.000000014647 V1 479
8867.200000011311 V1 479
8894.80000001091 V1 479
8631.300000014744 V1 480
8894.600000010912 V1 480
8912.00000001066 V1 480
8635.900000014677 V1 481
8898.000000010863 V1 481
8595.400000015266 V1 482
8610.400000015048 V1 482
8632.20000001473 V1 482
8594.400000015281 V1 483
8602.70000001516 V1 483
8626.400000014815 V1 483
8611.600000015029 V1 395
8878.200000011151 V1 466
8620.700000014898 V1 466
8634.100000014703 V1 450
8646.900000014517 V1 450
8870.900000011257 V1 450
8915.300000010611 V1 450
8995.500000009444 V1 450
8595.20000001527 V1 451
8611.500000015032 V1 451
8621.100000014892 V1 450
8624.200000014847 V1 451
8871.300000011252 V1 451
8914.500000010623 V1 451
8628.900000014779 V1 452
8615.800000014971 V1 453
8629.200000014775 V1 453
8611.400000015034 V1 454
8625.700000014825 V1 454
8634.900000014692 V1 451
8609.400000015063 V1 450
8590.100000015344 V1 450
8633.100000014718 V1 449
8625.200000014833 V1 443
8641.500000014596 V1 443
8678.400000014059 V1 443
8953.800000010051 V1 443
8605.100000015125 V1 444
8620.000000014908 V1 444
8633.100000014718 V1 444
8611.800000015028 V1 445
8627.300000014802 V1 445
8605.000000015127 V1 446
8618.300000014933 V1 446
8632.10000001473 V1 446
8607.100000015096 V1 447
8623.600000014856 V1 447
8613.100000015009 V1 448
8605.100000015125 V1 449
8618.900000014924 V1 449
8641.700000014593 V1 454
8907.900000010719 V1 454
8611.600000015029 V1 456
8625.600000014827 V1 456
8620.400000014904 V1 462
8633.800000014708 V1 462
8898.100000010862 V1 462
8618.800000014926 V1 463
8630.800000014751 V1 463
8868.500000011292 V1 463
8891.900000010952 V1 463
8907.300000010728 V1 463
8618.800000014926 V1 464
8630.30000001476 V1 464
8866.300000011324 V1 464
8891.900000010952 V1 464
8906.300000010742 V1 464
8619.500000014916 V1 465
8631.400000014743 V1 465
8881.600000011102 V1 465
8902.200000010802 V1 465
8895.000000010907 V1 461
8633.000000014721 V1 466
8630.600000014754 V1 461
8909.500000010696 V1 460
8619.800000014911 V1 457
8634.400000014699 V1 457
8908.200000010715 V1 457
8611.200000015035 V1 458
8624.300000014846 V1 458
8637.300000014657 V1 458
8881.900000011097 V1 458
8905.200000010758 V1 458
8619.500000014916 V1 459
8632.800000014722 V1 459
8901.600000010809 V1 459
8598.00000001523 V1 460
8616.900000014954 V1 460
8629.600000014769 V1 460
8643.900000014559 V1 460
8868.200000011298 V1 460
8896.400000010886 V1 460
8615.500000014974 V1 461
8630.20000001476 V1 487
8596.800000015246 V1 395
8611.200000015035 V1 394
8607.50000001509 V1 363
8621.600000014885 V1 363
8628.000000014792 V1 363
8637.200000014658 V1 363
8672.000000014152 V1 363
8708.000000013628 V1 363
8833.100000011807 V1 363
8599.400000015208 V1 363
8841.90000001168 V1 363
8878.30000001115 V1 363
8890.100000010978 V1 363
8914.900000010617 V1 363
8936.400000010304 V1 363
8973.80000000976 V1 363
8583.000000015447 V1 364
8589.300000015355 V1 364
8861.500000011394 V1 363
8583.300000015442 V1 363
8561.50000001576 V1 363
8552.100000015897 V1 363
8625.100000014834 V1 361
8632.30000001473 V1 361
8639.10000001463 V1 361
8874.9000000112 V1 361
8897.700000010867 V1 361
8961.900000009933 V1 361
8571.900000015608 V1 362
8585.800000015406 V1 362
8594.200000015284 V1 362
8601.300000015179 V1 362
8609.60000001506 V1 362
8614.500000014988 V1 362
8623.600000014856 V1 362
8637.500000014654 V1 362
8845.100000011633 V1 362
8874.000000011212 V1 362
8899.400000010843 V1 362
8603.900000015143 V1 364
8609.700000015058 V1 361
8615.800000014971 V1 364
8637.300000014657 V1 364
8582.900000015448 V1 367
8602.70000001516 V1 367
8609.300000015064 V1 367
8625.600000014827 V1 367
8671.800000014155 V1 367
8834.30000001179 V1 367
8840.400000011701 V1 367
8560.600000015773 V1 367
8860.800000011404 V1 367
8972.800000009775 V1 367
8570.100000015635 V1 368
8583.500000015441 V1 368
8598.200000015226 V1 368
8609.100000015067 V1 368
8616.200000014964 V1 368
8626.700000014811 V1 368
8889.100000010993 V1 367
8897.700000010867 V1 366
8870.900000011257 V1 366
8844.800000011637 V1 366
8860.000000011416 V1 364
8874.500000011205 V1 364
8897.600000010869 V1 364
8608.100000015082 V1 365
8615.000000014981 V1 365
8624.500000014843 V1 365
8855.900000011476 V1 365
8862.700000011377 V1 365
8890.900000010966 V1 365
8984.900000009598 V1 365
8577.30000001553 V1 366
8585.600000015409 V1 366
8598.00000001523 V1 366
8609.60000001506 V1 366
8617.700000014942 V1 366
8626.700000014811 V1 366
8633.300000014715 V1 366
8630.700000014753 V1 364
8602.300000015166 V1 361
8595.20000001527 V1 361
8586.400000015397 V1 361
8627.600000014798 V1 357
8632.800000014722 V1 357
8785.000000012507 V1 357
8840.700000011697 V1 357
8861.500000011394 V1 357
8878.700000011144 V1 357
8896.80000001088 V1 357
8619.500000014916 V1 357
8940.000000010252 V1 357
8984.300000009607 V1 357
8549.600000015933 V1 358
8559.900000015783 V1 358
8582.300000015457 V1 358
8594.100000015285 V1 358
8602.300000015166 V1 358
8613.600000015002 V1 358
8961.40000000994 V1 357
8613.500000015003 V1 357
8603.000000015156 V1 357
8593.600000015293 V1 357
8753.300000012969 V1 355
8784.300000012518 V1 355
8850.300000011557 V1 355
8982.500000009633 V1 355
8550.400000015921 V1 356
8583.600000015438 V1 356
8594.700000015277 V1 356
8607.700000015087 V1 356
8611.500000015032 V1 356
8621.600000014885 V1 356
8625.600000014827 V1 356
8839.700000011711 V1 356
8843.90000001165 V1 356
8850.000000011561 V1 356
8941.300000010233 V1 356
8549.400000015936 V1 357
8583.300000015442 V1 357
8623.800000014853 V1 358
8627.5000000148 V1 358
8667.200000014222 V1 358
8670.600000014172 V1 358
8843.300000011659 V1 359
8853.900000011505 V1 359
8873.600000011218 V1 359
8878.600000011145 V1 359
8884.400000011061 V1 359
8935.400000010319 V1 359
8959.500000009968 V1 359
8583.500000015441 V1 360
8594.100000015285 V1 360
8607.300000015093 V1 360
8612.900000015012 V1 360
8623.800000014853 V1 360
8631.700000014738 V1 360
8639.600000014623 V1 360
8754.500000012951 V1 360
8851.400000011541 V1 360
8575.500000015556 V1 361
8726.700000013356 V1 359
8632.000000014734 V1 368
8666.300000014235 V1 359
8626.80000001481 V1 359
8706.50000001365 V1 358
8730.000000013308 V1 358
8807.100000012186 V1 358
8830.500000011845 V1 358
8834.000000011794 V1 358
8839.700000011711 V1 358
8860.300000011412 V1 358
8888.600000011 V1 358
8939.200000010262 V1 358
8960.300000009956 V1 358
8971.900000009788 V1 358
8549.100000015942 V1 359
8577.400000015528 V1 359
8586.000000015403 V1 359
8595.400000015266 V1 359
8601.200000015182 V1 359
8610.30000001505 V1 359
8631.200000014745 V1 359
8666.60000001423 V1 368
8709.700000013603 V1 368
8746.000000013075 V1 368
8622.500000014872 V1 376
8632.800000014722 V1 376
8843.300000011659 V1 376
8869.200000011282 V1 376
8878.100000011154 V1 376
8887.20000001102 V1 376
8897.800000010866 V1 376
8614.800000014984 V1 376
8904.200000010773 V1 376
8551.100000015911 V1 377
8576.60000001554 V1 377
8587.000000015389 V1 377
8600.200000015197 V1 377
8609.900000015055 V1 377
8616.200000014964 V1 377
8628.300000014788 V1 377
8914.100000010629 V1 376
8600.0000000152 V1 376
8586.500000015396 V1 376
8549.300000015937 V1 376
8907.000000010732 V1 374
8920.300000010538 V1 374
8941.400000010231 V1 374
8960.70000000995 V1 374
8976.400000009722 V1 374
8586.700000015393 V1 375
8596.700000015246 V1 375
8604.200000015138 V1 375
8610.90000001504 V1 375
8624.900000014837 V1 375
8843.700000011653 V1 375
8869.600000011276 V1 375
8878.800000011142 V1 375
8890.800000010968 V1 375
8898.90000001085 V1 375
8913.100000010643 V1 375
8961.500000009939 V1 375
8754.400000012953 V1 377
8842.100000011676 V1 377
8854.100000011502 V1 377
8873.600000011218 V1 377
8622.300000014875 V1 387
8596.400000015252 V1 388
8617.300000014948 V1 388
8594.50000001528 V1 389
8609.100000015067 V1 389
8626.200000014818 V1 389
8598.60000001522 V1 390
8616.700000014956 V1 390
8598.00000001523 V1 391
8611.300000015035 V1 391
8633.300000014715 V1 391
8602.00000001517 V1 392
8622.60000001487 V1 392
8599.900000015201 V1 393
8617.20000001495 V1 393
8638.500000014641 V1 393
8597.500000015236 V1 394
8601.500000015178 V1 387
8889.400000010988 V1 374
8629.100000014776 V1 386
8621.700000014884 V1 385
8883.900000011068 V1 377
8895.200000010904 V1 377
8913.600000010636 V1 377
8961.000000009946 V1 377
8983.300000009622 V1 377
8616.400000014959 V1 378
8619.600000014914 V1 380
8633.100000014718 V1 381
8898.300000010859 V1 381
8594.400000015281 V1 382
8611.70000001503 V1 382
8631.700000014738 V1 382
8615.10000001498 V1 383
8591.400000015325 V1 384
8608.600000015074 V1 384
8634.100000014703 V1 384
8603.800000015144 V1 385
8608.20000001508 V1 386
8629.000000014777 V1 394
8874.400000011206 V1 374
8843.500000011656 V1 374
8610.400000015048 V1 370
8616.900000014954 V1 370
8624.600000014841 V1 370
8632.500000014727 V1 370
8667.800000014213 V1 370
8841.300000011688 V1 370
8855.500000011481 V1 370
8595.100000015269 V1 370
8939.700000010256 V1 370
8577.500000015527 V1 371
8583.800000015435 V1 371
8592.300000015313 V1 371
8598.100000015227 V1 371
8607.000000015098 V1 371
8614.900000014983 V1 371
8625.700000014825 V1 371
8549.500000015934 V1 371
8583.800000015435 V1 370
8552.300000015894 V1 370
8978.400000009693 V1 369
8841.90000001168 V1 368
8872.000000011241 V1 368
8894.700000010911 V1 368
8912.100000010658 V1 368
8960.10000000996 V1 368
8517.700000016397 V1 369
8575.100000015562 V1 369
8599.700000015204 V1 369
8615.700000014971 V1 369
8630.600000014754 V1 369
8662.60000001429 V1 369
8783.000000012535 V1 369
8893.40000001093 V1 369
8935.000000010325 V1 369
8947.900000010137 V1 369
8954.700000010038 V1 369
8960.000000009959 V1 369
8639.600000014623 V1 371
8838.40000001173 V1 371
8856.800000011463 V1 371
8560.600000015773 V1 372
8609.300000015064 V1 373
8614.300000014991 V1 373
8630.30000001476 V1 373
8857.00000001146 V1 373
8874.400000011206 V1 373
8890.100000010978 V1 373
8963.100000009916 V1 373
8562.000000015752 V1 374
8576.000000015549 V1 374
8583.600000015438 V1 374
8594.700000015277 V1 374
8600.60000001519 V1 374
8607.300000015093 V1 374
8615.700000014971 V1 374
8624.100000014849 V1 374
8636.800000014664 V1 374
8835.400000011774 V1 374
8600.200000015197 V1 373
8856.700000011464 V1 374
8595.100000015269 V1 373
8574.000000015578 V1 373
8575.600000015555 V1 372
8583.600000015438 V1 372
8590.600000015336 V1 372
8595.500000015265 V1 372
8599.700000015204 V1 372
8607.900000015086 V1 372
8613.700000015 V1 372
8623.000000014865 V1 372
8631.900000014735 V1 372
8639.300000014628 V1 372
8839.900000011708 V1 372
8850.500000011554 V1 372
8862.000000011387 V1 372
8889.300000010991 V1 372
8904.000000010776 V1 372
8960.10000000996 V1 372
8553.000000015883 V1 373
8587.000000015389 V1 373
8645.500000014537 V1 487
8592.500000015309 V1 488
8608.000000015083 V1 488
9794.099999997823 V1 118
9596.500000000698 V1 119
9604.900000000576 V1 119
9624.900000000285 V1 119
9781.599999998005 V1 119
9786.499999997935 V1 119
9792.399999997848 V1 119
9788.499999997905 V1 118
9880.699999996563 V1 119
9598.200000000674 V1 120
9610.700000000492 V1 120
9623.200000000308 V1 120
9760.199999998315 V1 120
9781.999999998001 V1 120
9787.099999997923 V1 120
9848.499999997033 V1 120
9888.199999996454 V1 119
9783.499999997975 V1 118
9788.499999997905 V1 117
9793.899999997826 V1 116
9787.099999997923 V1 112
9878.899999996589 V1 112
9597.80000000068 V1 113
9622.100000000326 V1 113
9633.400000000162 V1 113
9781.499999998006 V1 113
9786.499999997935 V1 113
9878.299999996598 V1 113
9884.699999996505 V1 113
9923.299999995943 V1 113
9599.600000000652 V1 114
9623.500000000306 V1 114
9784.399999997964 V1 114
9879.299999996585 V1 114
9884.099999996512 V1 115
9649.89999999992 V1 116
9786.299999997937 V1 116
9880.899999996558 V1 120
9781.099999998012 V1 112
9888.199999996454 V1 120
9603.300000000601 V1 121
9792.099999997852 V1 124
9792.19999999785 V1 125
9790.09999999788 V1 132
9597.300000000689 V1 135
9782.59999999799 V1 135
9799.399999997746 V1 136
9640.40000000006 V1 137
9929.799999995848 V1 123
9784.69999999796 V1 137
9787.799999997917 V1 139
9805.99999999765 V1 139
9619.300000000367 V1 140
9780.699999998018 V1 140
9882.799999996532 V1 140
9783.799999997973 V1 142
9789.299999997891 V1 143
9880.19999999657 V1 137
9880.79999999656 V1 123
9785.499999997948 V1 123
9629.30000000022 V1 123
9615.300000000423 V1 121
9623.300000000309 V1 121
9633.100000000166 V1 121
9782.299999997995 V1 121
9787.099999997923 V1 121
9878.79999999659 V1 121
9884.399999996507 V1 121
9894.499999996362 V1 121
9599.900000000649 V1 122
9620.40000000035 V1 122
9629.600000000217 V1 122
9785.099999997954 V1 122
9792.19999999785 V1 122
9880.299999996569 V1 122
9887.299999996469 V1 122
9926.799999995892 V1 122
9619.500000000364 V1 123
9596.000000000706 V1 121
9632.100000000179 V1 112
9623.400000000307 V1 112
9595.500000000711 V1 112
9806.199999997647 V1 91
9873.799999996663 V1 91
9893.19999999638 V1 91
9922.899999995949 V1 91
9605.800000000563 V1 92
9626.500000000262 V1 92
9786.099999997941 V1 92
9779.09999999804 V1 91
9883.099999996528 V1 92
9627.900000000242 V1 93
9788.199999997907 V1 93
9887.399999996464 V1 93
9917.099999996031 V1 93
9596.600000000695 V1 94
9626.300000000263 V1 94
9781.099999998012 V1 94
9921.899999995965 V1 92
9634.400000000147 V1 91
9619.500000000364 V1 91
9598.40000000067 V1 91
9621.300000000338 V1 86
9781.899999998 V1 86
9875.899999996633 V1 86
9928.99999999586 V1 86
9595.200000000717 V1 87
9622.50000000032 V1 87
9781.999999998001 V1 87
9876.199999996628 V1 87
9916.499999996042 V1 87
9618.200000000385 V1 88
9640.700000000055 V1 88
9786.79999999793 V1 88
9882.599999996535 V1 88
9881.699999996548 V1 89
9632.200000000179 V1 90
9786.099999997941 V1 90
9880.699999996563 V1 90
9878.899999996589 V1 94
9627.600000000246 V1 95
9784.499999997965 V1 95
9883.799999996518 V1 95
9780.59999999802 V1 108
9874.199999996656 V1 108
9881.099999996557 V1 108
9593.200000000748 V1 109
9781.399999998008 V1 109
9810.09999999759 V1 109
9878.299999996598 V1 109
9595.200000000717 V1 110
9782.199999997996 V1 110
9804.899999997666 V1 110
9878.299999996598 V1 110
9593.800000000738 V1 111
9623.600000000304 V1 111
9781.399999998008 V1 111
9786.599999997932 V1 111
9878.299999996598 V1 111
9884.599999996506 V1 111
9622.800000000316 V1 108
9776.199999998084 V1 144
9590.300000000789 V1 108
9784.499999997965 V1 107
9629.40000000022 V1 96
9781.599999998005 V1 96
9878.599999996592 V1 96
9597.100000000692 V1 97
9627.800000000245 V1 97
9779.199999998042 V1 97
9878.499999996595 V1 97
9913.19999999609 V1 97
9927.199999995886 V1 99
9785.499999997948 V1 102
9784.099999997967 V1 103
9780.099999998029 V1 104
9788.099999997909 V1 104
9785.199999997953 V1 105
9622.00000000033 V1 106
9782.999999997983 V1 106
9805.199999997662 V1 106
9805.199999997662 V1 107
9787.299999997922 V1 144
9875.599999996635 V1 144
9785.99999999794 V1 145
9795.299999997806 V1 188
9598.100000000677 V1 189
9632.80000000017 V1 189
9789.099999997896 V1 189
9810.299999997587 V1 189
9595.500000000711 V1 190
9622.400000000322 V1 190
9627.800000000245 V1 188
9787.599999997918 V1 190
9882.099999996542 V1 190
9591.200000000776 V1 191
9622.700000000315 V1 191
9785.899999997942 V1 191
9808.69999999761 V1 191
9882.899999996529 V1 191
9597.400000000684 V1 192
9807.199999997632 V1 190
9878.199999996601 V1 187
9824.199999997383 V1 187
9800.199999997734 V1 187
9785.39999999795 V1 182
9806.69999999764 V1 182
9879.099999996586 V1 182
9789.299999997891 V1 183
9888.199999996454 V1 183
9620.100000000357 V1 184
9790.09999999788 V1 184
9884.399999996507 V1 184
9604.300000000583 V1 185
9791.399999997862 V1 185
9598.40000000067 V1 186
9641.500000000044 V1 186
9789.099999997896 V1 186
9832.399999997266 V1 186
9597.000000000693 V1 187
9624.500000000291 V1 187
9785.199999997953 V1 187
9627.30000000025 V1 192
9792.299999997851 V1 192
9594.900000000722 V1 193
9620.200000000354 V1 193
9593.900000000736 V1 197
9616.400000000407 V1 197
9630.600000000202 V1 197
9782.999999997983 V1 197
9805.199999997662 V1 197
9823.89999999739 V1 197
9876.399999996624 V1 197
9894.59999999636 V1 197
9589.5000000008 V1 198
9612.600000000464 V1 198
9628.500000000233 V1 198
9781.899999998 V1 198
9796.899999997782 V1 198
9821.899999997418 V1 198
9877.899999996604 V1 198
9896.899999996329 V1 198
9994.799999994902 V1 198
9890.199999996425 V1 196
9601.100000000632 V1 182
9829.799999997304 V1 196
9626.500000000262 V1 196
9784.59999999796 V1 193
9803.299999997691 V1 193
9878.699999996592 V1 193
9590.90000000078 V1 194
9617.800000000389 V1 194
9781.899999998 V1 194
9827.99999999733 V1 194
9878.79999999659 V1 194
9589.600000000799 V1 195
9611.000000000487 V1 195
9629.000000000226 V1 195
9783.29999999798 V1 195
9800.49999999773 V1 195
9819.999999997446 V1 195
9875.599999996635 V1 195
9894.69999999636 V1 195
9606.200000000556 V1 196
9792.299999997851 V1 196
9600.50000000064 V1 86
9875.39999999664 V1 181
9794.099999997823 V1 181
9808.299999997616 V1 160
9789.699999997889 V1 161
9781.199999998009 V1 163
9803.099999997692 V1 163
9782.099999997998 V1 164
9802.099999997707 V1 164
9783.39999999798 V1 165
9786.699999997929 V1 160
9801.599999997714 V1 165
9776.899999998073 V1 166
9791.499999997859 V1 166
9803.399999997688 V1 166
9878.499999996595 V1 166
9988.999999994989 V1 166
9784.199999997967 V1 167
9801.499999997715 V1 167
9592.600000000755 V1 166
9797.69999999777 V1 159
9783.799999997973 V1 159
9787.499999997919 V1 158
9786.499999997935 V1 146
9600.900000000633 V1 147
9783.99999999797 V1 147
9783.99999999797 V1 148
9783.799999997973 V1 149
9801.799999997713 V1 149
9788.399999997906 V1 150
9784.899999997957 V1 151
9784.799999997958 V1 152
9784.69999999796 V1 153
9805.599999997656 V1 153
9785.199999997953 V1 154
9787.699999997916 V1 155
9787.699999997916 V1 156
9592.100000000764 V1 157
9781.899999998 V1 157
9801.599999997714 V1 157
9779.799999998033 V1 168
9792.89999999784 V1 168
9811.299999997573 V1 168
9884.199999996512 V1 168
9797.599999997772 V1 177
9876.69999999662 V1 177
9595.800000000709 V1 178
9785.699999997943 V1 178
9806.799999997638 V1 178
9884.299999996509 V1 178
9607.500000000538 V1 179
9786.79999999793 V1 179
9806.499999997644 V1 179
9828.899999997315 V1 179
9884.099999996512 V1 179
9784.099999997967 V1 180
9799.599999997745 V1 180
9883.499999996522 V1 180
9593.700000000741 V1 181
9631.500000000191 V1 181
9780.399999998022 V1 181
9779.199999998042 V1 177
9808.199999997618 V1 181
9887.999999996457 V1 176
9777.09999999807 V1 176
9790.89999999787 V1 169
9785.39999999795 V1 170
9801.699999997712 V1 170
9792.89999999784 V1 171
9764.499999998254 V1 172
9788.299999997907 V1 172
9800.699999997729 V1 172
9824.699999997378 V1 172
9850.999999996995 V1 172
9880.699999996563 V1 172
9779.89999999803 V1 173
9798.399999997759 V1 173
9877.399999996609 V1 173
9788.999999997895 V1 174
9786.999999997926 V1 175
9809.799999997596 V1 175
9590.500000000786 V1 176
9797.899999997768 V1 176
9879.799999996576 V1 85
9782.199999997996 V1 85
9617.600000000391 V1 85
9001.900000009351 V1 369
9003.700000009325 V1 371
9002.100000009348 V1 374
9002.800000009338 V1 375
9004.400000009315 V1 377
9056.90000000855 V1 429
9182.400000006724 V1 429
9002.800000009338 V1 359
9425.100000003193 V1 429
9782.799999997987 V1 11
9792.399999997848 V1 13
9784.899999997957 V1 14
9807.199999997632 V1 14
9786.699999997929 V1 15
9790.799999997873 V1 16
9782.899999997986 V1 17
9802.299999997704 V1 10
9001.500000009357 V1 356
9004.600000009312 V1 333
9306.600000004915 V1 306
8621.200000014891 V1 506
8637.400000014655 V1 506
8625.500000014828 V1 507
8637.400000014655 V1 507
8633.600000014709 V1 508
9064.400000008442 V1 78
9191.000000006601 V1 78
9434.30000000306 V1 78
9300.000000005011 V1 116
9131.000000007472 V1 120
9124.800000007563 V1 172
9141.200000007324 V1 172
9214.900000006253 V1 172
9418.100000003296 V1 172
9495.100000002174 V1 172
9005.300000009302 V1 273
9007.900000009264 V1 283
9783.799999997973 V1 18
9785.899999997942 V1 19
9782.699999997989 V1 20
9802.399999997702 V1 20
9594.000000000737 V1 40
9782.199999997996 V1 40
9800.399999997731 V1 40
9798.899999997751 V1 41
9779.199999998042 V1 42
9796.599999997788 V1 42
9800.599999997728 V1 43
9592.200000000761 V1 44
9778.49999999805 V1 44
9794.799999997813 V1 44
9875.199999996645 V1 44
9784.199999997967 V1 45
9825.19999999737 V1 45
9781.699999998003 V1 46
9802.199999997703 V1 46
9785.299999997951 V1 47
9802.399999997702 V1 47
9794.499999997815 V1 39
8640.100000014616 V1 505
9774.699999998104 V1 39
9807.099999997634 V1 37
9781.599999998005 V1 21
9801.19999999772 V1 21
9783.899999997973 V1 22
9781.699999998003 V1 24
9783.899999997973 V1 25
9780.099999998029 V1 26
9800.49999999773 V1 26
9878.199999996601 V1 26
9787.999999997912 V1 27
9792.89999999784 V1 28
9789.099999997896 V1 29
9794.599999997816 V1 30
9793.499999997832 V1 31
9787.299999997922 V1 33
9782.799999997987 V1 34
9788.699999997902 V1 35
9794.799999997813 V1 36
9807.499999997628 V1 38
